d (Mpc),y (Mpc)
-346.17983079108956,78.76302038233179
-373.08150355426795,81.7428601183365
-372.32398132619124,80.72604217199004
-329.03091423005037,71.01457290227631
-371.19801174411805,80.40905760776069
-330.4263116935371,71.33109107820113
-357.5445868524214,77.33156508018456
-294.75242734544497,61.891298897984804
-312.91339488860126,65.13399253161342
-266.53169843644645,46.572239660860696
-305.7908747395964,54.794563160601
-269.963336654978,47.123488240901736
-291.02824870756615,53.31386728104782
-232.8357165498936,41.80867892659545
-290.68753420877385,51.38127144535787
-301.6903634797941,57.968440575447694
-297.70223636083205,57.01878457030259
-303.28833189054825,57.59624657241797
-294.54876109828564,56.498463184881345
-292.9106221402752,56.35323780763061
-302.90693920785276,59.48434563384254
-348.97565021811715,69.27246284306098
-272.52516641141426,54.78748606208757
-307.8379689039869,62.17641789776541
-252.29513366556955,51.43055110154708
-307.8452444533782,62.42354943183036
-255.60570022527617,51.821454841139726
-312.4055271134761,63.194666426550896
-305.1183679072923,63.669301367842436
-254.6203649969383,53.527757721882026
-251.2447993501791,55.13804094174137
-191.09211404439958,42.06453861097259
-293.86217996032445,64.56426206635082
-291.4947861157416,61.57473330142079
-286.064219153166,59.956813781196935
-310.0480521002311,63.318757567913046
-251.5433437737896,49.41875832601952
-306.09471515387906,60.58734980192516
-182.03020635374287,35.21726386669174
-300.3810012877812,58.382934042580914
-299.35417812017573,57.98790142504986
-305.2464938374712,58.200327745688234
-251.4673418704936,48.253428490776486
-251.47601703175366,45.92742968657514
-286.8182290990514,51.52084736255849
-279.4699484730391,49.87609222244195
-276.5273017981556,48.98483433243901
-294.02823720747284,48.33970758267119
-307.6812263706175,51.86632659687343
-294.39504790812066,49.396805526945954
-293.6019970450196,48.92917372908608
-370.64867687728923,61.56640548085889
-344.1615270727028,59.712429684595406
-295.9470494647032,50.57488821097942
-292.7049815849344,52.276854607373316
-290.1955335129126,53.26211033164699
-251.9621872095157,45.30929383495971
-288.64330529638124,50.778118813976135
-299.31236597269526,49.75601776389244
-288.2078342067887,48.213888128489316
-289.111966507985,48.29811673024125
-281.3567366152807,47.91891982976001
-198.53392265923085,32.51586235132418
-292.44664952447624,47.97347277165746
-282.8759954431234,46.4611661353286
-254.60857197513022,41.34332627761834
-285.9553655784689,46.4544276868318
-280.14845127461666,45.38301862809079
-293.06068379396464,47.343150099574885
-295.38065384776104,48.156969003404534
-289.53549957996205,47.22738587506435
-296.72326932731283,47.866318896978825
-304.2946709360987,48.876008393426574
-295.9226186752476,46.70269446883131
-197.19411126425612,28.05418392275617
-302.3961133081737,37.13426015685476
-301.0558602424866,39.236414536879906
-274.9067401450567,34.81227189079814
-275.4907448622528,36.124566152258495
-308.6437700174577,41.49383468662083
-309.4107893684436,44.147999027722875
-341.06843803084394,47.47116591860399
-246.2298938530838,34.765621036186424
-308.38838593234374,45.58187347510057
-279.83427356365036,44.52506998924931
-252.80549321631614,41.584742945565566
-356.28321709222706,58.1609656150645
-274.432715479776,44.317093997674355
-296.1865006904731,47.7978018021707
-289.8859706565715,47.659918238857706
-284.6605270280335,46.705547690397644
-264.8347616079708,41.6817544872213
-197.33360531568715,29.51229951079694
-344.8270290587581,49.36876784133601
-259.5307985539006,34.35483133915127
-246.04549879348724,33.10584194076835
-272.2108416628084,34.97055223863246
-317.98273776584966,28.47049715918945
-212.00156889496805,18.740092238165307
-187.31192004877164,18.483547006070904
-311.5232633255555,32.22755135632846
-190.9744943991264,18.97359305641397
-308.051409328767,33.243263198043024
-302.99846867425515,30.05916597986436
-374.2342375130202,45.55000525425147
-192.92668563214383,24.57317590555882
-292.5649341197275,31.410809229017396
-373.97282625245737,36.350202609841574
-303.4376224819887,28.498282867682445
-309.03513629476083,27.79468842885549
-317.5290236358829,19.065984927452632
-314.70669134843996,21.424367366516076
-316.1431795832617,21.32038733241856
-312.7763796802171,20.765656127101817
-320.7303052822847,21.468116168522315
-373.7510400564596,24.06018702286459
-318.6660275720303,22.601862823494987
-373.8922934347692,29.769956824526297
-313.2878919313036,27.77605806187631
-311.84132037206837,25.132315401782233
-296.25325624489943,24.937775749854985
-302.25851436955963,25.89091273789567
-300.50579226345724,25.593849563285797
-306.7104899388339,26.028625735924702
-368.93876828604823,30.9559227802668
-369.0281684921424,29.3234293020754
-301.69777418915,22.973614767495945
-371.75052392510986,24.44621513246183
-374.06943467593817,25.08100622516818
-372.4326822720099,25.75210815863278
-372.1258270497216,24.808633268753137
-348.58612959357134,19.641413253630837
-344.0008794705608,17.602847215446836
-324.9051580407394,9.289992257669828
-324.8854394983662,9.691386921749736
-310.5990364548394,10.818616212371406
-331.08343417969326,13.112806593618744
-312.3358424902987,16.475801273560663
-335.5080415704602,15.476834409498625
-191.75412633945703,7.217897064563163
-316.2283279106687,12.039309228491488
-242.0550421333762,8.358371357808272
-328.6349068494859,11.464089590180745
-244.45609175688216,8.958849812267863
-313.4132284007792,9.893455394108534
-310.13424159734643,10.539209206230995
-314.0014008568792,9.234767647644368
-314.96648010590746,9.881927161761526
-311.22950497351815,5.358988013971587
-311.546989111693,5.338735498158935
-315.1338919374707,6.981165126697644
-314.19135507362245,4.452371516496638
-265.1226606987067,4.616547656004786
-191.90689967351713,2.1907091084427486
-312.14779768516996,-2.585362218323058
-243.93208277756239,0.770278651106779
-329.1701929512346,1.569905606933246
-324.5454425755073,-1.0011101277392624
-327.1465843141466,-0.6870240669538692
-338.0624961137907,-0.8482274378727072
-324.2383457553204,-0.132245778427697
-328.08207479332856,0.9140793410465408
-310.2690297457886,3.91845658969469
-258.02070809654987,5.743044602441278
-314.09229274831125,4.228466566137233
-312.02817532383324,5.554349323033017
-316.314218787564,2.159728723444002
-307.9914774873449,2.1636992681087364
-305.61638849068805,1.3581655428450816
-278.7023173042392,0.4400168790140707
-316.82219332337513,1.2493274091963664
-326.383920334693,-0.6166650458737619
-311.9394464055658,-0.38021900498302896
-315.5400112752857,0.09538490897561001
-318.6318644801145,-1.009181775175181
-344.1729375311906,-0.20199390445471083
-328.5954879027783,-1.2687058577496602
-343.0642177074269,-1.8651108528238982
-316.4157906718853,-1.1614128236932155
-343.28392474170386,-1.5818111140594953
-313.1489082750626,-1.9485811647822264
-329.71478140810206,-2.3461681299807475
-329.65040773012737,-4.04877231637985
-312.1650327957068,-3.7802655700807555
-329.8251795705443,-4.998232732047596
-321.2617481397311,-4.164578859967861
-328.7382680249692,-5.669343169551498
-347.8519009472423,-4.804598505401305
-241.92488994053514,-10.126037586310387
-316.7713763645796,-14.90555507374691
-204.01189664537077,-9.436214319877934
-255.22835035216872,-10.117200334591844
-330.42463704355913,-14.76154316685066
-317.936083356463,-13.209194403272706
-331.44548598708997,-9.64744195392586
-252.83078962752307,-9.643369996005296
-319.79910584237984,-11.068006713725639
-253.88069713444787,-9.181234862210381
-314.3010417794521,-8.7947093162213
-372.4309697040154,-10.918390079334594
-249.16254467821167,-6.34377460258922
-255.23883137427597,-7.0548067755171
-320.5409211222595,-8.41864866807033
-255.28603711169004,-6.4808430429912685
-333.57357175326433,-7.647742374847903
-329.4955877972162,-7.015769279865904
-312.49492357724773,-5.954372527093862
-371.32013369265593,-3.990531229626365
-332.76287943784695,-0.8716672754044862
-326.24970868031846,-0.7967047620128281
-321.76887089531795,-0.9347129133443541
-341.0505120115208,-3.2713469641167583
-342.3731323910622,-2.3910655593247117
-329.4482745874233,-3.366789012060897
-345.0366612542853,-2.8169261889633912e-05
-316.2906435039759,-4.261317542659744
-316.2011253970458,-4.553570419191142
-314.8873721321912,-4.83894438140185
-315.3496765675606,-2.880775892375106
-320.95257908741166,-4.150780606273845
-316.69713274443194,-2.7121370709714823
-315.4019501645977,-6.759226572771517
-346.28604945966816,-8.6593069370409
-314.61517249995404,-7.67379287844752
-259.0918585438433,-8.129135899172162
-368.6874108079703,-11.502204978393454
-355.9443713030795,-10.396217838416032
-370.80023930698025,-11.443023275786958
-362.1185485788258,-11.64635858563164
-311.12825916880655,-13.365202226402108
-284.9812804191396,-20.950713437737388
-283.25737460321164,-21.695883458097978
-320.1555545194263,-24.925403684188268
-287.8920396849178,-21.406002509751847
-305.46856019607344,-20.428583287970454
-333.01375540434475,-20.531708953994674
-327.36710593372493,-20.14027435195391
-329.283136039273,-19.989758789402757
-329.4928243961201,-19.77035498479945
-289.7689024690288,-15.901594483618961
-297.74195478573915,-16.574092060530557
-313.3458421489274,-16.011970034621296
-254.9380227888418,-13.227451699358307
-290.9482639214011,-15.344744194590284
-328.4652824461525,-16.2615645063073
-318.1246499200001,-15.486662904652228
-319.7813972191105,-13.947496720059483
-318.5722827936958,-13.780209735610097
-313.33180292048263,-15.005067457400742
-320.1844945926473,-16.128082288587983
-331.15483381278244,-18.24449117725054
-330.17080968978485,-17.984478032900224
-330.84663324487747,-19.450451895644196
-300.45022370089924,-17.967326974054256
-259.52397320783507,-15.486137261152022
-194.0196209359763,-13.114150171948058
-202.45103255817176,-14.22310512844436
-329.43871678726447,-25.607438461401888
-276.207966187367,-23.367966948407584
-275.93592325681993,-23.36429283874166
-320.2701997624768,-26.148847455828506
-340.59426545857434,-29.464238349329225
-281.18009290724103,-23.14777726622251
-281.2027723223637,-21.468707356335273
-287.14439618727585,-20.794255066796353
-302.945386659615,-20.185300136663304
-326.7082727177874,-21.844386077214264
-329.94741316891225,-19.949321075165845
-330.4422828871646,-21.742007090590523
-300.69931926186405,-18.49277806060545
-296.8800941265769,-24.946373295176286
-336.6838780532294,-28.560863934463953
-315.5230861495004,-29.487234846047055
-297.2691314043135,-28.794292560635242
-294.45124179134683,-30.101766077056276
-249.55286967552865,-26.191218776007464
-356.1237090734782,-36.35745243018253
-298.1382958927311,-29.332466089658265
-368.1500512922332,-50.53844454276617
-318.5035103025865,-44.27164642357329
-317.25723961842345,-44.07047103331811
-314.4935899692984,-44.77356443406619
-321.26776610163154,-41.25987480723523
-325.1362327456875,-42.46858577641489
-290.23305798539957,-36.208722288306035
-320.9773582327591,-39.90220031767547
-291.04372428942764,-35.981119574029314
-247.64140044767993,-31.077735706833064
-292.564071988268,-35.224945813326215
-318.2081159603604,-36.347926125851
-294.62886746395736,-28.611686994224364
-311.57972486040694,-32.88874355961398
-314.8010385998027,-36.56325466850993
-317.4827690915683,-37.49200966032031
-321.670932808762,-38.10453416697734
-317.45072424734,-42.36740592885672
-312.4683465198289,-40.49723863092322
-362.9796425069732,-51.84523986394574
-313.46876066173803,-44.39066257015426
-322.09566556747586,-57.15540735587778
-356.6767083826298,-59.23156687805406
-288.2173366149819,-47.795061204013884
-287.38599889058713,-50.068374803533004
-321.3758924302064,-51.3859068946358
-287.130573647499,-45.65704192538809
-363.5808108218751,-55.66595279884658
-323.433083405769,-48.94079286395191
-288.88452737736935,-44.35425538680124
-309.7113297232226,-47.013245976702635
-288.58136087884003,-42.47395070252817
-287.8934225662086,-42.171788522669715
-366.04057459107366,-52.71927701903486
-365.8888652400989,-51.95420824520145
-371.87188962714833,-52.47256294647771
-314.24881275456767,-44.288389577518316
-316.6101385445269,-45.28877233522966
-338.6036794158817,-49.633522863406185
-370.98570153886527,-53.56987352209967
-365.1008964475742,-53.39230136741181
-362.76711252037626,-53.63345294101318
-362.23862207376453,-52.57357269621788
-300.93474929474127,-43.87824781959354
-304.33699365825646,-49.60010385818901
-359.95295945922464,-58.58947968494436
-359.09385535138057,-58.25130795347222
-323.5199830785087,-54.525764046574814
-355.95882031527213,-59.57711006883857
-319.5670653656542,-52.27372594901193
-288.23048040123473,-49.53394982695724
-323.945511101802,-54.58102498466659
-291.53592404851577,-50.18726491481797
-185.1025395304696,-32.80795030154879
-323.5004418001178,-66.87670678185602
-327.8685709294648,-69.51267386250639
-349.4899010046129,-74.26591864059644
-344.291414638608,-73.47815430611877
-349.78597310406,-74.802921770038
-368.9450104907636,-78.20933410365835
-363.14718397684123,-77.9205872483492
-282.73766713585826,-60.482091979475555
-352.3834048795927,-69.271047250012
-355.0783812128902,-75.05451843766518
-355.114493294078,-74.83834468829558
-325.66376316205907,-68.0615353215623
-325.5176022013602,-67.1945660290085
-328.5879604505092,-67.56644476368275
-354.4669372802109,-73.47578735985418
-358.88805252244345,-74.34894555470747
-349.2512476282194,-66.77179798785893
-191.85074763805443,-38.12352710161877
-325.11172647020004,-63.34420613142747
-353.34700155031084,-69.1353772792024
-318.63879387521035,-61.446837849525174
-190.95738670694914,-36.90330385770553
-353.4109644677662,-67.85609148796526
-278.2622302420486,-51.95287622032504
-285.553475550133,-53.69844346193401
-188.27054996043822,-35.83652742180494
-326.07278143803234,-61.864925296154595
-191.8351794589539,-36.27104902618736
-285.3321948890529,-50.97914591062926
-284.3377662584384,-50.67572687733484
-193.40984721219155,-32.709004237281135
-286.77921913831796,-49.976385521230426
-324.1183344982559,-57.68519597415275
-326.63337940227655,-58.07638624095048
-322.66664022132994,-57.49685633065949
-317.1929991637033,-57.12202911967705
-315.5393569667762,-58.99239994887646
-314.2267372798237,-58.84540066632956
-324.2516214834061,-60.2975719989343
-315.7968640274962,-59.62763100182539
-327.140052623957,-61.55488149820386
-318.76034137559867,-59.11235901689421
-316.3314169261623,-59.565513531191954
-282.657304980854,-52.45465364806559
-320.23756196517377,-60.70558452559831
-349.2829311771628,-68.30752087114435
-325.27178743719327,-63.321967412958735
-316.38621588962485,-60.72121135424163
-253.53560805117402,-48.87442751959779
-326.88467323739013,-62.96084862321034
-353.8053268514645,-67.83478285048889
-357.927730012032,-68.21482444772845
-334.1209050970738,-64.51759157824686
-329.86472307715127,-64.27371874813976
-330.04378033075216,-63.71203675620207
-318.5118790831619,-61.643500934477046
-321.55943944844586,-62.836428114398714
-286.1941051024314,-55.49880896969483
-356.0506058986911,-71.50619719868497
-325.1199447746796,-63.99441206172614
-278.37686263447836,-55.788625005925724
-317.214072489584,-62.7677909020392
-321.15792908850483,-64.29318676000726
-350.5329427686863,-69.62687607637645
-354.0098812463541,-69.35432629517351
-253.75225726770262,-49.894103527791984
-286.80545344454765,-56.31257368768961
-316.2644870740706,-61.99960080737683
-355.3661143723536,-69.76297519655024
-352.60208337396307,-69.56059957764839
-325.63133627972155,-63.800949721670484
-350.7887378637833,-71.5738524819089
-333.15405403047174,-68.43661034774496
-349.9294125765311,-71.91357623409776
-359.1554787663048,-73.97883155554211
-328.59839149190464,-66.99625643752002
-354.2963961802411,-70.26665521754613
-364.75167219232037,-72.25678253991725
-353.05084077325137,-70.08281115836235
-320.0325136186633,-63.794818501631774
-318.66077166245054,-63.44481033708558
-284.61854198224876,-58.65026688122751
-350.98040437217736,-72.7700386131341
-345.8634470340085,-71.61062309843882
-350.15533933973853,-72.79762708920448
-342.90712214862606,-71.13474258464741
-349.87954123750217,-73.07136162995596
-356.181581443784,-71.57387442302714
-354.7683945592396,-72.77020526617116
-331.7578805539441,-67.2596373479753
-321.86529395459115,-68.7136627231711
-354.98333653395247,-74.20986750799031
-313.62373871878856,-76.36330214475079
-328.9891697960041,-77.53382834469595
-335.4123288091419,-81.72231238303301
-277.4955798290483,-64.484892676716
-368.74561893489584,-84.95156479079665
-280.2321277902869,-65.2598693599193
-322.5796366471926,-74.13349965361404
-368.57196540257206,-84.16511864189685
-326.45436384399216,-74.38368876024516
-349.69080929859797,-81.66797603974683
-328.81205609251606,-72.701482830046
-323.85785479150616,-73.73393922613445
-326.2155925273167,-74.24221903370707
-326.7509385044708,-74.6302742741243
-322.35348948490713,-72.64317458125825
-330.5429511848701,-73.76231865168836
-328.36651784548735,-73.6221431319061
-281.3307924492574,-61.78470038647812
-322.3839474745432,-69.9945666506278
-326.48136037046874,-70.49611945477724
-338.9571164983976,-74.56187230872062
-331.1279200436974,-70.68080085782641
-330.88100484206075,-70.79913990002592
-321.68352400668914,-68.96547291862773
-332.94044642837366,-71.02520152944986
-327.70673792578407,-69.86083878354131
-348.37736946240824,-73.92919409394273
-326.64011594674486,-69.7753100880588
-351.3281972691497,-74.23337507155587
-328.2311449719639,-70.18960521777957
-330.5810539014599,-71.00087167548833
-322.27146206859817,-69.30332844877917
-319.6082571423586,-65.58080777942216
-325.1354851512638,-66.94038763341077
-348.6870062826198,-71.298281838445
-325.10197859555876,-65.66261332077606
-324.3140663071982,-64.32031991581842
-349.54187984137997,-71.3639114501403
-351.0728158332256,-70.82374899542607
-333.43193352255804,-68.33740478865903
-322.93673676232606,-69.08523266377999
-358.6419573084228,-76.64819721970478
-348.9338021795165,-71.88975482402272
-341.90007800878834,-70.13781337307776
-342.0065821137775,-71.06942910908799
-340.3648821627537,-69.91140893770513
-276.4700745068245,-60.36274639415641
-356.9789989989412,-74.93442116064779
-187.18292116246133,-39.208310012015176
-351.2436159277026,-73.71821010329236
-367.9418919070374,-76.96287898380292
-185.09153498711544,-38.54637759231789
-361.32250233127616,-76.03696175902704
-316.894103404857,-70.92045034999146
-325.92640845682155,-69.11061805509767
-325.2796977320517,-69.55211226082072
-343.4497398396827,-72.66557524792202
-318.3372319829926,-72.19671880729493
-369.0694770548884,-83.89601716670397
-276.29273131181554,-62.40459032317872
-297.01545790392066,-68.32988369879813
-328.4461356654774,-75.85297942852463
-318.58604907458977,-74.09102788643995
-323.5430270395086,-76.79176059928336
-300.1747531302568,-71.62458593684384
-187.5585653038965,-46.135038360233
-328.47403968268975,-104.11399316702199
-343.1938651247893,-109.7205173902197
-347.2152405611048,-111.76911202718836
-243.68492006448557,-77.62196332440696
-366.1172151072955,-117.3371725021583
-331.245912578774,-105.45386787152474
-245.45202482868393,-78.05566133565735
-308.09026506242736,-98.0975556309392
-327.85493615001434,-99.43394691744344
-310.83357956177383,-97.26856813432484
-363.11107039600245,-113.57586424900816
-365.7949964324263,-115.27065129226321
-279.40368799084627,-88.20458170783796
-365.55615566751925,-114.77596067876131
-331.0397559737525,-99.16693293355793
-324.6116202623274,-96.84892139278263
-322.8261862411435,-96.04767739216493
-331.47134659492974,-99.69529930251356
-325.31642170911914,-101.2542199172161
-320.54251866216276,-98.89627662480048
-318.64189302323143,-98.21190708402935
-328.8602017967524,-98.54585445132496
-332.5491290767771,-96.88487510833438
-331.09868453897667,-96.56739524445403
-325.4289834680096,-96.19475672562902
-327.0412670749308,-96.8327795697428
-334.2636851982209,-95.12426290355971
-345.7032647059636,-98.81530860885034
-325.27189744162246,-92.69696770357001
-323.93964215587613,-93.66376997279338
-327.6494187460601,-91.0259600653621
-309.7460310513684,-88.01920266886128
-334.6886835943611,-94.48826614595471
-315.90443023551205,-86.29763560382797
-266.82670039058166,-75.37768893395605
-318.3130543772029,-86.74522712727051
-263.7202806105732,-74.31815477277888
-318.3976550253611,-92.00101078460011
-350.6794856426636,-103.51908918035879
-350.25790705545614,-103.52469874960076
-315.21341607832187,-94.66719788047762
-373.0245709196811,-111.25928914961706
-316.0867077506893,-95.4267759971286
-325.5543692746594,-97.05611165194505
-311.71556338748763,-95.41468327558319
-325.7410493939114,-99.75095028973764
-314.1130777968857,-97.02659905639725
-356.2270914362674,-109.7982110474433
-364.2875145423388,-114.31384877080033
-309.206612696588,-95.54209846281472
-306.94826349750235,-95.07692356952097
-314.36981023985095,-97.25168774054086
-366.8431736202953,-116.9269053000674
-310.3943717208487,-98.51662062781747
-364.57476767891103,-116.41725327466744
-245.16749307543003,-79.0681940226394
-316.8865842629798,-101.69793002416026
-183.23343946137712,-63.74421077411774
-316.9894383560592,-110.21692814144482
-310.99156797317846,-107.89232337395526
-355.8990300397121,-123.33870243341768
-318.2635855184592,-110.13107245499297
-324.71743293126065,-113.7999291045003
-321.758880862315,-106.76856767232738
-320.8329779362652,-105.96483268242034
-181.2963970278973,-62.23823372912756
-369.32014646094035,-126.91150770109464
-326.47888220640345,-107.05110178434849
-322.6668698555092,-106.01000697666605
-324.5886395610192,-106.2102860521443
-333.9413789386994,-110.12320010955345
-325.16058739859136,-106.5337982439546
-327.6316487940119,-107.31217839429868
-327.10596769965287,-111.94644146665001
-346.6583318246567,-116.45125610309807
-359.7859871311093,-119.88162521931419
-339.38777723678595,-111.38157423581269
-329.29621411414183,-107.43991308504027
-321.70132082562725,-104.33898378234372
-334.92032246099143,-108.81007989123898
-313.0415604632681,-102.10421838946552
-323.1853244277649,-105.1755175712038
-244.7709140210547,-79.17395393435126
-325.7723236564943,-105.11983149212251
-344.95472554540476,-111.80652491819514
-346.02725344814814,-111.7859876027958
-307.4056444037629,-98.49485993973228
-292.69694693566817,-93.27765281274344
-366.8550332316369,-117.27736296143547
-356.90663398397203,-110.05790332586568
-369.90010431267706,-118.2446932708961
-371.25836889057143,-112.41028769869058
-371.0120380365262,-118.88644962069444
-248.21542927416883,-79.67744504023901
-316.5984204018904,-103.32272743881136
-303.05933009236185,-99.38998427381675
-284.4580034920875,-93.59689092699853
-185.01771234696457,-60.950841112064744
-281.32005459977483,-92.75413753956349
-321.69990108318945,-105.70420644012171
-311.5189591128774,-103.19993975813695
-275.5727639045147,-90.75342753926512
-312.98334372034225,-107.60451073490539
-181.74455661610477,-60.05655737002122
-272.12488485633185,-90.25299250399871
-312.9159654322186,-111.26319524369863
-315.85306851887816,-108.74967808807621
-306.9116550333964,-103.34940193039188
-308.8101997257214,-107.81612123871437
-309.0110281948001,-107.43459915571589
-276.8120506720797,-96.12035208962467
-309.5748617984035,-108.11811591444508
-309.4016239242924,-108.46208955024298
-297.7462463284712,-103.01033060819543
-303.89061215907583,-105.44357657748225
-300.09241171493744,-103.91964488029097
-315.7704712660212,-117.91752154868973
-315.735233179929,-118.87810541584135
-283.4995404356317,-110.30023317623747
-283.923984123323,-109.95352611697427
-281.8027148162325,-109.34616189528408
-182.00929958914602,-67.06628870766875
-355.61801301192,-135.59122220237504
-308.1611696968691,-116.43515948512679
-317.34897313398403,-115.89899299995218
-320.37937772280793,-117.76968913929248
-349.454549208532,-131.27816041751515
-279.6747124917378,-104.45450743616851
-307.93518237968254,-111.64541910175893
-297.1779535491194,-107.22301540164452
-312.01678815301693,-113.0847182599232
-318.1069614879402,-117.98363737193661
-317.05309166278306,-117.31188445016859
-319.406585947973,-117.6275879749847
-324.4413953213654,-116.53237135185329
-310.08361701373565,-111.75365436426384
-309.4837808848265,-111.46575408473267
-314.29627966064226,-113.35755610587356
-333.1549724214971,-119.88246898647178
-308.17501837276495,-110.87452351747142
-321.6042828005236,-115.59220688736414
-325.5414762819532,-116.47388876615625
-320.4719346461607,-115.11231348201447
-313.9913175683885,-112.74770596551917
-304.14969149410996,-109.16600339745452
-327.7418896103311,-116.44241671170839
-325.1385047562194,-115.67043647558522
-309.3520001919694,-110.89957687469277
-309.9881193761066,-111.00664055540499
-306.44355775172704,-109.15926580009615
-334.3039707775252,-119.22851887490059
-181.69643077967052,-64.98183743250834
-310.48101817329905,-110.98212812658923
-307.93721413849175,-109.98490831965576
-326.73206503820205,-114.79756137737078
-282.98779663795665,-99.54048085541513
-325.1216082119232,-115.35729660252726
-277.6478909069163,-97.11380899710443
-205.766693627504,-71.65906896662563
-306.3080893477721,-107.24079021065457
-298.200330198756,-103.54760296949665
-310.0660482454957,-110.60665097437582
-279.3603428839271,-99.41903309146338
-296.083655789129,-105.45803623663168
-309.96468470152365,-110.17550965374673
-279.83968170663775,-99.0332202957938
-307.45248765481574,-111.29054818123285
-309.7819686979128,-114.05142098200456
-280.3524248528768,-101.74950487060073
-243.47804312873356,-90.12359145212992
-362.5479028629355,-133.1463632374002
-309.07713337208014,-116.50276997248328
-297.38821495960633,-111.41890813154785
-292.18380471826265,-111.26856553342343
-300.54352450355606,-113.59279625071771
-299.9643222198851,-113.58441574741467
-317.85362007691634,-121.53649800105958
-299.08326060445125,-116.75706500014172
-250.17088318196136,-97.29044008482026
-252.41407586659273,-100.39901498745625
-277.5953491449043,-111.14197222423483
-276.96831991000914,-111.01283322853625
-374.2211684723222,-152.7966277032256
-364.68178420728384,-148.88727622602838
-206.8405058750483,-81.33396587469008
-296.6962444984507,-117.29263832106906
-321.27011282353686,-126.63056295768277
-309.6832513404283,-125.29221440325783
-281.2218303738023,-112.30567915623669
-299.8854118912922,-118.84376196936633
-205.44829283264272,-80.66119636432678
-281.5897698250945,-110.79388043503994
-305.3049472453313,-120.52845605040964
-312.35987233370446,-122.72225859253291
-311.98702568361443,-123.53708943622631
-322.9590592974024,-125.97960761647727
-315.1347705842478,-122.67519078587462
-318.7288225137989,-124.49422192444962
-320.0629603320944,-124.95455794069827
-369.9531878544831,-143.8367201128673
-274.15979454253704,-107.20432427771235
-322.33345929557254,-125.96467875928613
-311.3489312305949,-119.61217283759746
-369.84128771870644,-142.87609007817304
-311.8588589509332,-119.91793846707384
-311.4877298244772,-120.72291285743422
-239.75409459057724,-91.44919375779259
-306.37342381016197,-117.07039921827166
-294.9969082936935,-112.55063107337655
-309.89310292980167,-117.07439868535833
-356.4901401748064,-135.49906859536006
-296.09922990772844,-113.21869631119128
-323.9982281630364,-125.7353528509415
-296.36237937550567,-114.87104183137004
-294.4244716253287,-113.6749636985548
-363.50656546266356,-142.47804010779547
-297.76282923606567,-117.35571805831366
-298.4518939740497,-117.34170935542475
-308.1441870537047,-121.57755257318186
-311.9184394571747,-124.00826930762561
-362.3977369116651,-143.64213327536714
-365.07989368050534,-144.98986353281583
-307.89154633515676,-122.41668889876291
-309.8974993675199,-123.4453550381173
-312.5513346834859,-124.85984144079538
-310.44843297104353,-124.2383064399821
-308.4094818689606,-124.24415342262712
-305.4629838538369,-124.3440597862141
-296.8238839683945,-120.70765620425709
-295.0443981422641,-121.23435340386672
-291.1889698325194,-119.5573949401106
-314.8461778413646,-130.31634882015558
-306.5630971902612,-142.4262478235837
-314.8807258185451,-139.9967948721996
-300.1710866497561,-137.2060468638569
-303.62617221873336,-132.09086732634464
-311.93500985973503,-136.7735742063691
-286.4171697721931,-125.92397360267756
-317.10919970171153,-139.65658327633147
-319.50459652952037,-137.4322848633645
-321.50398329687556,-134.72409574700032
-315.40862437244937,-131.8831831659744
-272.28339780625254,-112.35387428204388
-180.97741850690738,-73.87287016162716
-293.06795173988905,-122.47487320227589
-301.0865241227615,-124.20793064172454
-363.552506117506,-148.0127882796459
-313.08699154747757,-129.87060723982856
-310.08120767712643,-128.32899889884388
-288.19975692094755,-122.68056675343453
-289.71425563525037,-123.71494042443734
-366.91703996133646,-155.71729382167885
-294.7289180732167,-126.09601892532889
-313.9670615963554,-134.14701035277503
-315.7190171187307,-135.02599596722638
-300.86275105878576,-131.89853224964767
-283.36567943376195,-123.41739042699213
-352.918322792709,-156.14425842615606
-324.63149088347143,-143.248894272053
-287.31179820410864,-125.1609982383801
-317.85132415553795,-139.1277199468283
-271.7570359896939,-122.37522327360468
-227.49884666155774,-101.32067026516592
-315.99169184506115,-141.3940128767688
-313.8825406756015,-137.49752998393834
-314.7420696118923,-138.54269063361403
-177.03595845717518,-79.87295135485849
-286.3066063579256,-129.01723526257334
-276.4005442955774,-136.2232143967065
-275.9622781951472,-136.66296682733574
-318.63668070687265,-157.96770537068963
-320.18621333764594,-156.40670585696157
-256.41821028510145,-123.63741100802449
-321.24033585932443,-155.34399389725476
-276.6356975725713,-136.12232067284646
-318.9123811709238,-156.34495033957896
-365.42789943359185,-180.57539789210483
-319.8648293165919,-153.78691368409835
-321.21237404069996,-153.85602258116876
-322.6675312569114,-153.42422167594037
-317.8363840136684,-151.26821488171092
-318.075779454066,-152.02619165773078
-322.5303051049533,-154.16092193447668
-322.77075492951474,-153.00802470750247
-321.5093719184732,-153.58228407123124
-315.44404033980464,-150.4434323216871
-324.2995653971426,-154.56157849510603
-326.0664831728568,-155.08880153406275
-260.0041514755225,-123.32938409396598
-316.24893733091363,-148.37104361245085
-317.5596138442969,-147.97996251530196
-327.2882356835023,-154.484768146922
-314.83881497965984,-148.68811746109355
-325.3958119241523,-152.23936109011382
-322.6664279352374,-148.3278702256463
-259.3108405831868,-118.82614565481667
-312.4417929902746,-144.89604593852624
